유동자산회전률,CASH FLOW 대 매출액비율,당좌자산회전률,CASH FLOW 대 부채비율,총자본회전률,OCF,자기자본영업이익률,유동자산 대 비유동자산비율,총자본증가율,감가상각비 대 총비용비율,당좌자산구성비율,target
101.82541169012664,18.12920934970853,102.32962196128396,56.61702973797004,77.46928127500522,12813.0,10.253644314868806,69.51448373251083,7.0221127338846845,9.261713418398266,40.90495555238899,0
101.38529993823504,20.17107618858166,101.5055717512841,70.43500911695753,81.62039292092872,16224.0,11.10184081578599,74.03528601451707,8.015915642709166,8.314896932625363,42.54038805000812,0
97.33326253186068,21.01277700793244,97.33326253186068,91.77031212771028,87.21664985439942,19258.0,13.49529109589041,98.85886226864994,6.634599772690372,8.066111975075778,49.71260539388288,0
90.8411198335719,17.489895183941904,91.95622632000504,59.87937678003016,81.22530743976407,17871.0,13.078414207103553,91.89535504538176,19.71317637654403,7.36119424607562,46.80397783730932,0
91.97736535950298,17.591939286513277,94.24405592137272,61.05536642178821,87.13104368622689,20445.0,12.725106860065868,98.28152640889564,6.030350485305691,6.772378915614905,48.31050433713442,0
89.28841445228237,16.98931079485427,91.6122236930128,58.70668134110005,85.0020800179608,21870.0,15.928258032875895,106.37213485595922,13.538456924795511,6.218792693879395,50.234744884146295,0
23.60213856092671,-29.89673550966023,25.975623550704142,-31.870018393623543,22.2596180459452,-7797.0,-33.1764705882353,400.6965699208444,71.99711236012995,7.430960993193818,77.19940970681417,0
23.60213856092671,-29.89673550966023,25.975623550704142,-36.74088520504903,22.2596180459452,-10647.0,-33.1764705882353,115.00022775930395,-0.5122043758694828,4.6751923928146,49.83368291701096,0
23.60213856092671,-29.89673550966023,25.975623550704142,-36.74088520504903,22.2596180459452,-11102.0,-24.57703705260503,202.4420478492624,55.075319392360015,5.368429182746672,64.3140148099571,0
96.92422427625483,2.0157153516135047,105.99443929564411,4.21440062399454,67.25577675498091,1729.0,4.436430049357885,64.39076578028126,10.05764484561882,2.939362175308565,35.842147768882754,0
76.39591391450958,10.569166002114205,98.81522884500848,57.12996842263546,104.34437649972908,11398.0,25.710722893010875,305.397348395701,18.78721007746592,2.314110575923049,58.14594782877932,0
64.77592414647417,11.87010178458129,83.44867186684365,58.69123365146695,92.51851974336928,13283.0,17.059601301871442,364.20018421860607,17.02918182521867,2.2522341620157893,61.18377538196971,1
30.732950550738224,-29.89673550966023,44.15032404679741,-36.74088520504903,35.13160538476994,-4544.0,3.1707955338450806,175.6831610044313,8.69185411661935,11.34369489090531,42.53901279217735,1
126.82168367645168,16.24094319794989,139.6982789149373,52.38456278060239,115.45919942101176,35237.0,28.06420233463035,91.49105286756614,5.49143331911167,4.139081516389951,41.04111455240163,0
79.92243603569061,26.90938511326861,89.10029209560788,103.05429864253392,78.8833611908291,50778.0,19.77907087262781,172.52930243551316,34.99366731589983,3.2667200507731287,58.13097227916364,1
53.28087948799553,21.154649568931287,55.729178692650486,47.391055489380136,53.5434803105063,50778.0,16.76307037511205,97.69782647627471,43.08088262523343,3.507906691488478,46.10009187999032,1
67.11377674918917,-14.106704873843464,96.6121577552026,-22.10342072219474,73.8120418003549,-5809.0,-19.578405124207816,74.28616057482037,-22.020753294316183,5.3140774760498894,28.98779329258456,0
161.4543926019336,3.983337672481125,208.13915682236916,7.904117373559952,137.85306679108496,1530.0,16.71957671957672,51.53641159514875,-21.257595026141026,3.633085814337831,33.18020313677637,0
53.904916913868696,-4.728742573293075,80.90303770537017,-3.650650424843973,58.03023880175216,-971.0,-33.1764705882353,67.932229130084,-22.020753294316183,5.785127414423945,26.02515190052282,0
153.8327221931203,0.5826712069617859,165.2908067542214,0.7320435423301802,90.85596424888278,154.0,16.06854588352167,69.16724819725518,37.65201343869777,2.232695050641472,38.43245101409419,0
80.24511995231708,1.1466505733252867,83.03843336802744,1.6041044291466424,74.40502918724742,247.0,1.475796930342385,106.77808727948003,-0.4778274321072533,2.465538326815937,50.98614901039687,0
71.54816904902174,-5.742145178764897,73.27490394080849,-7.484607128735242,81.15855374226224,-1325.0,-12.442911734551217,155.44474393531,-1.7926841905288249,2.0751594547224315,58.84214969048959,0
119.54209848946692,-3.1165004533091567,125.5638562789043,-4.107849727388155,83.50920361519898,-550.0,-8.006198347107437,33.36278159904083,-22.020753294316183,4.100592389492314,22.76061136610988,0
124.4440361696009,7.568570309842158,171.02004522800624,9.47250875670812,96.66548773601882,11791.0,20.41049963202224,69.97268422329329,7.822253146095229,4.809006138566632,29.498706278736435,0
143.90786404531823,6.395480095168078,207.13069544364507,10.02486253017077,115.75889566441064,11048.0,19.198441984419844,56.20289733712946,-7.404304958334109,4.4706148951230125,24.029350666756013,0
153.89315043768613,1.993209366148866,239.5272073489339,3.279495195090888,109.41375748282078,3399.0,10.415030739471012,57.84367341151688,4.440796086577766,4.686153238565311,22.671423163540936,0
148.40754443610774,10.058518273158883,231.4187735341581,16.495759077480223,106.66455919817022,17309.0,10.895196893672097,57.40531153043105,3.5121938700218798,4.685993372431485,24.18939943346288,0
126.67653026716266,3.680764584570822,191.1866785759857,4.203538136723603,80.12031442168868,5515.0,10.196914586730214,52.201938650107024,12.151270180152087,5.210489660528675,23.54579968985616,0
156.33547932481343,1.6712934981919505,266.78418190265364,2.43971737261206,96.37908309597034,3263.0,7.815133375951648,42.82904060523588,8.322014865515213,4.461589275478662,14.45187056492579,1
131.2674261132797,13.001847581286832,202.1509773452196,17.69510314954849,88.93779835440306,19282.0,7.50778816199377,48.0778623378238,3.357693189777538,5.497428846177154,20.592151030297217,0
92.2725759396884,12.413236382316429,92.2725759396884,32.57896764252696,127.84710168722928,20298.0,17.93957132839416,410.994806232521,37.709683671052346,0.6622925488506826,77.19940970681417,0
84.05366120999832,7.436470228038146,84.05366120999832,22.74674389968957,133.6045208011393,13116.0,17.949993947626798,427.0150505010181,3.213397757658207,0.6622925488506826,77.19940970681417,0
89.98019209926375,6.407833527163981,89.98019209926375,21.35959295282268,136.51428166418597,12342.0,15.351651121754475,315.00720651822223,6.876647577492956,0.6622925488506826,75.90403288680983,0
85.31502300087259,6.308524899458816,85.31502300087259,17.764666405682007,127.11104940297378,12706.0,12.097228772906623,437.72694879017206,12.30562052590545,0.6622925488506826,77.19940970681417,0
102.28408171903224,6.535184624138211,102.28408171903224,27.17134166948293,164.65184752588482,17688.0,23.38342532532936,471.7038222098564,3.742458283896701,0.6622925488506826,77.19940970681417,0
91.46865725335012,1.050892786911036,91.46865725335012,4.021915828767535,145.26071630569538,2672.0,15.159300184162063,435.4287112660977,6.481853244272487,0.6622925488506826,77.19940970681417,0
89.2425782534605,12.73083590864551,89.2425782534605,43.04647013847592,128.55896983139172,15201.0,18.24198731868323,401.0627967198964,15.806536078103765,0.6622925488506826,77.19940970681417,0
69.90171194355945,6.3017068526849656,86.39996506092501,41.316836058329656,56.59562294378486,7480.0,2.9489735213384405,71.44748996558461,5.3205112109875214,4.86101488258774,33.97797167787155,0
52.767003463742434,4.132131405408676,63.72626506024096,17.403490890559308,45.46867478165188,4098.0,0.7406151062867481,85.52011567576763,3.9979974252610497,4.575284074431045,38.678220204937766,0
45.96923508041514,3.190586083776017,54.57634771449958,14.180657022594223,42.24020599595365,2931.0,0.5497660191757575,84.01191322300065,-0.2911308254819705,4.360266983207178,38.60538900128748,1
94.35572509213164,-16.821981636288886,101.0804820612273,-36.74088520504903,72.72999102960232,-7365.0,-3.244125326370757,54.16154476541693,-1.3519492650312177,2.76477874924858,32.49277384630719,0
120.73666897506924,10.768955009858397,129.63264168041454,35.84083994511722,88.40400583127337,6008.0,2.8762541806020065,65.85981234723646,4.83404764277883,2.289928851924422,37.20130569816822,0
108.00629260618771,6.284471374194049,116.24263494141816,27.528711186729048,87.28049359278596,3236.0,3.3593700387375374,62.16602528862012,-6.515814159852951,2.663221414323901,35.290528171401455,0
79.3683460640361,1.6131445098234765,84.6035395616681,4.389118784342989,62.95104609734277,647.0,-2.121577195597574,77.99413325883503,7.995457319140281,3.327215782530452,41.72931740775038,0
89.49977388944933,-6.405348154770002,98.7582527253186,-21.809038576060345,78.35574302203408,-3296.0,0.4925036591637327,81.93932677656186,3.07315618476606,2.553930736519739,38.85581154543101,0
105.52450017626028,0.3801978937991155,120.15826898080893,1.7718140707242938,95.09992284534272,239.0,2.679996958868699,83.07483520744474,0.654779126250552,2.2478188018887963,40.54250313913557,0
102.11666122537817,8.973197634145041,114.21007789678676,58.83311983230465,93.31399685091571,5052.0,-1.7778464868207469,71.42370088359803,-8.723014780411795,2.488707081503961,37.28681528134582,0
87.54963185690605,-8.128570642302824,102.41133632448762,-10.754178960582768,61.38300100677717,-11102.0,3.534783112908349,48.14544173261608,-4.843928019401945,2.4530651375225827,27.803671696047893,0
147.74211000306792,7.397352558686097,158.86384193817284,22.735998149034124,163.25281159538022,50778.0,5.665618547597971,146.9968359314709,20.1342630359386,1.4238654375928783,55.3349361653156,0
142.57406145821156,-0.4886835711674431,156.35377336178502,-1.436869280975116,167.88558609618255,-11102.0,7.208270774024157,174.00226048073583,9.704007236177135,1.2825011874611087,56.93524760502434,0
139.67113864838166,2.993191724602751,154.00576015736314,9.334288026493546,179.63860558803782,50778.0,5.8911309948103785,215.15785729919023,-1.5742615709293484,1.1092986510178262,62.583787991243945,0
133.8693545216747,5.237291567073379,148.20374228900403,17.461420276102036,179.63860558803782,50778.0,4.016612848688633,214.0204122473484,-12.973195076818016,1.2184768208619745,60.50922870349281,0
138.0862908391028,2.606610003295644,157.33668043000134,8.189590232865191,179.63860558803782,50778.0,2.794196066795338,230.41654798682472,0.2843394939300084,1.2950209210849093,60.511840872117695,0
192.7037340419156,2.7097220222199323,262.4685743150835,9.380153183929387,179.63860558803782,50778.0,6.349309785355215,158.0663076187893,71.99711236012995,1.213472706130217,56.97702351698838,0
106.36624045167716,5.944226528501454,177.2623495226235,59.55034213098729,179.63860558803782,6092.0,15.78346076105106,522.6526497695852,8.150160054321466,0.6622925488506826,52.96882287518388,0
98.80239520958084,0.8077651515151515,172.54056173716975,5.5584517138016425,163.1265930331351,853.0,9.445423069914352,522.6526497695852,16.124923761346103,0.8183727683496212,48.93025411292192,0
77.4938919789988,4.554754318296159,156.0096279629533,25.509533201840892,124.54702104328756,5432.0,10.804313667557514,522.6526497695852,30.70035352087684,0.7350869134478587,50.828677353663,1
103.39102848595428,-4.393481717011129,211.61351096756832,-32.14680393183272,171.7101401798998,-5527.0,18.09167112537899,522.6526497695852,13.173708194948636,0.775818688102601,37.90863055020952,0
98.90431863268732,6.173239523545022,192.80678268630075,22.45734171531208,120.41244774732932,4001.0,22.55332148411464,142.35219955873745,2.377555872563005,1.5049987811222003,26.495123084068737,0
116.9412716061862,1.9287998715779855,232.35589475798352,7.811171675751363,129.31004199466685,1562.0,17.663617171006333,150.60424169667868,16.352995819786344,1.3453383541573165,32.88038705350727,0
110.57169797275502,13.56664385175544,177.17233564598533,63.21760953675625,127.36951923626594,12091.0,16.91185147307556,159.09797822706065,11.728168361888642,1.3013848051825858,42.461270222374665,0
101.79562191062242,0.1750734978363558,160.82413982398046,0.555439111297422,101.58043084356754,159.0,8.025666337611057,151.28161888701516,28.28732135682718,1.842231176442866,34.42610115652193,0
145.72407868124787,11.047993367519268,247.3117463017527,74.5699481865285,159.0170017870919,17990.0,28.06420233463035,130.19512633755957,14.53481869225779,1.1212281997365248,34.240876553939906,0
115.35249804562577,1.8067000385059688,182.373595505618,12.206035379812697,123.63487484170736,2346.0,12.127074398657468,108.48816896935048,2.564428081757014,1.96471622109834,34.40734287373723,0
107.74149086871626,7.994266965163521,152.3798350269841,51.85156730178242,121.13728978935887,6749.0,10.60766461994495,103.1777499198274,-0.4001600640256103,1.807931706916856,36.86506342191356,0
77.81476714672955,10.41173861620343,77.81476714672955,85.506146607983,102.59852298474635,11268.0,22.15806294350252,233.00606137138527,12.008622337375495,1.4028893555763124,69.97051657613075,1
100.13809409229287,14.445407912744596,130.38248835372,24.537275292363933,72.55616870319275,13827.0,12.044143333509766,48.216432415428,7.671966308641573,7.093520530834921,23.83796731451441,0
69.44009021708486,-2.449006106275172,89.19791983544101,-1.7532233499587273,40.57512618774628,-1508.0,-28.675944938778613,43.169275181841336,15.034413753373157,10.04004244770006,24.766404407016434,0
82.09198829200352,-2.316919610312148,99.34947787039596,-1.7812197483059051,48.44540621066961,-1748.0,-15.813323610604716,42.10680001460014,2.6186428392572387,10.135948976560393,24.62820743328282,1
66.89349751566212,16.743366166101513,93.98879459712404,29.826453808907427,101.47607018502084,12443.0,5.441507757718057,315.77154536164414,-15.098714337054684,4.00183843145765,57.84119614938212,0
66.5990596478289,-2.5030202355783757,87.41433364501403,-4.702794722655696,100.82856454048292,-1989.0,14.020866993455105,421.4158121071784,7.613845838738308,3.3634439992517104,61.59673142074076,0
61.65048919138404,11.330932995446048,89.46240179573512,26.75910289455752,104.86495730993384,9032.0,3.774343926737499,522.6526497695852,-2.61360870177956,3.1092427560305733,60.88037572520489,0
46.44438165206744,-3.518556073818698,64.40069219969308,-6.063076967879088,79.73588465166421,-2082.0,-7.308570138697298,522.6526497695852,-2.3719626905923987,2.754723471854946,61.45263441584692,0
52.32532256069912,0.9611142623054136,76.70405104901866,1.7356665243989189,90.4914667008854,610.0,-9.233539094650206,495.1378871446754,-5.488478641692494,2.5607083541451754,52.9535052825185,0
53.8149853654816,-8.1405236863551,87.87831610412256,-18.725294429275845,100.47347810608758,-4595.0,-9.250655794696751,482.54873496474494,-19.89962501960449,2.58876499797707,48.22356710573158,1
57.97200675323463,-1.252147305132059,81.55152788722529,-2.3592778030647854,95.4633390132346,-933.0,4.536837458124497,490.4607005068463,-0.9617946733324028,3.313655419323843,54.86400266485592,0
83.32010033022358,11.572655310946756,225.68796128843053,64.84830097087378,116.50119217328776,10687.0,23.211811362224665,383.5122605831402,22.129606803894983,1.1498057135419923,35.30851426192489,0
92.2516991887744,7.648065405456792,285.70452264784245,49.53436465789271,129.6561074818193,6436.0,23.15694168865944,283.0726553739007,1.755926251097454,1.1260161622619285,19.921730555897945,0
57.29798520421513,0.0062272963155163,99.83421407108072,0.0061072431904238,57.735405855634525,3.0,-33.1764705882353,69.78878398176786,-16.136327088526173,5.817057983449878,21.984396160161072,0
94.77430983285572,-2.1001792335371943,181.9220430107527,-3.288909838875557,79.81326781326781,-1535.0,3.70139414725402,87.83639645553004,9.748205318728203,5.6775894372516085,23.840567840567843,0
87.22908239301682,4.612962669172473,165.37436932391523,7.746536601360768,75.69023009209226,3780.0,3.687883629025477,89.4562763593091,18.22113022113022,4.485350422613469,25.602941040633286,0
26.5212953303945,4.521231602097784,67.15519200181777,9.090909090909092,34.59152621722846,1069.0,-1.2369020903645327,160.62685884237015,-6.438896189224705,10.892728540068084,21.956928838951317,0
31.803355902266706,7.982524343737272,87.24964465693242,22.311911414674533,39.99911142704816,2156.0,2.41440694077185,173.10710241061318,-1.211376404494382,10.888905075982368,23.61826905988982,0
30.453083256092903,4.110717227056253,83.37911267689736,11.366336633663368,38.96120202569791,1148.0,6.007015492546039,214.7637449499385,6.153367691487471,11.34369489090531,24.478578105163297,1
37.27562161845421,10.83630266191574,45.86507726693744,9.742768303024592,42.59441121328453,2068.0,-2.0061073882432776,126.38573088777729,0.8258883362963296,7.86567846881745,44.93795196857423,0
23.60213856092671,-27.071082992184596,25.975623550704142,-16.94702017613345,30.233814163872445,-3637.0,-23.19275797536667,143.45039171643018,-10.49769381055006,5.964872993272836,48.32684474649504,0
40.49888881965647,-8.354274578183496,51.69406150583245,-20.994973579069462,45.07292942835348,-1629.0,-7.300997126922428,114.94013017339891,-3.4438889384876354,8.89048879994468,40.65093271075565,1
180.6869392563788,3.470335041675026,251.84998047817,10.215558896166648,179.63860558803782,7611.0,28.06420233463035,350.1085133668738,42.28646271868276,1.0006855068690033,56.91476538014773,0
131.06360754934448,-1.8870430676358367,190.37118417954957,-3.5461298124510474,161.06807719546742,-4120.0,9.184779802777635,239.3126235950837,48.54362548491025,1.8411087799548649,46.29219782813976,0
161.91379234306652,10.732777512275687,221.75870760140796,30.18720748829953,179.63860558803782,43344.0,28.06420233463035,307.39008792965626,50.390993862134096,1.8884541877499752,58.55105024085393,1
23.60213856092671,-19.16634701444828,25.975623550704142,-9.557307716829955,25.87593052109181,-4497.0,17.452203016826374,522.6526497695852,-1.8498874263941807,1.9823073426692357,77.19940970681417,0
23.60213856092671,-19.5887533327947,25.975623550704142,-11.843294336028135,25.482808317891703,-4849.0,10.78012669940921,522.6526497695852,7.129859387923903,1.648864984975886,77.19940970681417,0
23.60213856092671,2.455200133980908,25.975623550704142,2.098302464718175,30.61988472031343,733.0,13.748022183509406,522.6526497695852,0.3726580193535104,1.7624336181127278,77.19940970681417,0
23.60213856092671,26.90938511326861,25.975623550704142,24.715381845378246,32.09555996133575,17845.0,16.816959341876288,522.6526497695852,45.36419765748395,1.171485033168975,77.19940970681417,0
23.60213856092671,24.47278498205681,25.975623550704142,10.731526877405924,26.501089324618736,17117.0,14.779311071315709,248.3054873703381,71.99711236012995,2.5090179158427848,71.28957090082409,0
28.006231109910637,12.197879858657243,28.006231109910637,7.795554658150768,38.06568407460273,14671.0,26.843546998512952,323.20787570318777,19.71848062896656,3.401627482567529,76.3709501308681,0
23.60213856092671,20.06153442081664,25.975623550704142,13.270333325060188,35.17082794478609,21387.0,17.573917392866452,310.6943973985502,-4.068462845803517,3.8858403148201135,75.65124442450315,0
40.2283341982356,-2.5283797729618165,46.24194702934861,-1.288964882283309,23.547995139732684,-98.0,-9.088856271875354,29.88242720744891,-5.407735187632895,11.34369489090531,19.301336573511545,0
28.01825132568751,-29.89673550966023,34.72944053806176,-16.159188034188034,22.2596180459452,-1815.0,-33.1764705882353,33.943296944946205,3.614823815309842,11.34369489090531,19.730284374083844,0
64.745670995671,-18.888424571667365,87.31983214741835,-9.96802293527401,33.828102912072374,-904.0,-33.1764705882353,27.712583498826504,-17.04485488126649,11.34369489090531,14.9561775515974,0
38.076993249407046,-29.89673550966023,47.58321933424533,-24.78225525490652,22.2596180459452,-2134.0,-14.64226289517471,68.4059980930918,37.32683064744133,11.34369489090531,34.258067836738896,0
28.71488344291692,-7.743547044129892,34.902644580063935,-2.83363802559415,22.2596180459452,-372.0,-25.40392236561325,62.53891876592132,18.2253332647074,11.34369489090531,30.94471049194601,0
34.07707910750507,-29.89673550966023,50.42114435085681,-19.64741951967297,23.335424321175733,-2307.0,-32.16717095310136,31.066478740897345,-13.328155339805823,11.34369489090531,14.45187056492579,1
33.47140353672136,8.932254481992702,42.90673927842069,4.2049443573082375,24.47766990291262,563.0,-9.13282640349458,63.41943263311544,12.102742707879845,11.34369489090531,29.44466019417476,0
47.37398054436475,15.99170339642209,47.37398054436475,72.22482435597189,77.79032713484733,3084.0,15.5937819794357,522.6526497695852,9.491211023761153,1.3207135092157924,77.19940970681417,0
39.72226919969183,20.55442546951133,39.72226919969183,76.68549241087187,68.03669134213067,4345.0,16.15099984254448,522.6526497695852,14.514226743328912,1.6269434539706369,77.19940970681417,0
44.09314946160848,20.47517039922103,44.0992081894849,72.25123694337549,69.07638085501358,5257.0,16.536196975779475,393.67777925355296,19.62986803990988,1.8991774142871745,77.19940970681417,0
56.84423691653696,19.35816281466215,56.85375202959442,97.62435040831475,83.93466119705431,6575.0,19.1663454982064,290.78705939159823,8.870295138421804,2.135475107357384,74.40567389907577,0
71.67096074310123,18.66944161956342,71.67582045023055,94.06577693040992,90.10185816570063,7894.0,21.93792817106083,160.0897855123871,15.968961597390402,2.547354369092857,61.547476986021145,0
79.60747720736707,21.92309909494437,79.6111306582631,99.5462874094756,91.84786445464172,11409.0,23.059734513274336,180.86150490730645,20.738152062734404,2.4769971032261,64.39463466290152,0
42.559847069557286,23.213556553695387,42.559847069557286,103.05429864253392,72.20993660622143,4548.0,14.517330528898825,522.6526497695852,9.442943003509338,1.4401639051466777,77.19940970681417,0
58.00004702452329,15.177557969839468,83.92759934676103,22.45950809838032,56.92659174301341,3744.0,5.678280763604995,68.98837844161922,-14.20397172669135,3.1025415185271714,29.91715320887084,0
106.43691110200736,6.600914120760164,138.50664711958152,14.320755701685716,99.95191151719165,2744.0,-8.020865843327835,105.64675632911391,-4.022338633374103,3.372433470794011,40.99302716999279,0
86.01666459395597,-1.3272417083538153,101.9035271237882,-2.5135534746180386,114.3050735415634,-459.0,-33.1764705882353,165.02277505255782,-22.020753294316183,3.745432863235999,55.81887291356801,1
156.47620691639335,22.111495182760905,175.64630463918357,49.32630585919075,119.62213937734376,24052.0,19.595940434411457,66.61719437115215,-4.730324365099321,11.34369489090531,35.88246291225408,0
159.5889747880565,19.99670693450266,182.0238189131635,39.03936927944237,95.79763565119214,23075.0,15.049960064548728,42.54135801008213,32.46676124179341,11.34369489090531,25.541276482699075,1
120.61499181107544,14.128878281622912,120.72529309335856,28.255578514234216,107.79400908257088,50778.0,28.06420233463035,105.72993372606774,-0.0656313625294423,5.082657653104008,51.38315857427287,0
91.2153590140706,21.529336325745437,91.28209778708442,45.18649802626279,87.38263269731222,50778.0,28.06420233463035,47.8044313800967,-19.009641842464376,4.067230812187746,32.284566014730224,0
40.6724713847655,8.199041410841213,40.69528689094954,14.15659093593016,50.77075948724661,15584.0,5.979083424143359,249.9481206591948,-11.56604477788224,4.437837020395445,71.42219883484564,1
55.24942354043737,17.089489130975476,55.33306359049735,24.80559145685466,47.48732679161135,34355.0,10.3659285837163,89.49173026566102,-16.47729402642602,5.549107085339615,47.167248555514085,0
106.30987318153656,14.138506078972126,106.45336000263636,34.4986699070577,107.73238405266478,50778.0,28.06420233463035,117.05925305770452,-1.459155227425031,4.778561194245949,53.87191961081426,0
83.60161951251366,20.218323129949127,83.71259305758537,60.09728405667551,87.01248387902515,50778.0,24.32442821449164,69.15743061463819,-14.663486286422724,3.4708395200158435,40.81312582941247,0
50.01029936830541,19.69253182612145,50.081461688176496,48.49404096659373,45.68327337032746,50778.0,8.410697172975564,97.73622996678932,-2.4729872782357067,4.428201187888423,49.36990931502792,0
29.426291176774303,8.209172214646667,29.44423040871967,20.984442678832306,34.940653858550185,16375.0,2.9325114536962267,223.0557677616501,-0.5360954065143345,4.440080037944556,69.03122854220092,1
65.21682389350833,14.433549641233812,75.20854833161334,49.393465075327725,49.70939733697119,5049.0,6.4905484712962815,48.79162702188392,3.1787458029705435,7.547642913922359,27.218598570433844,0
59.69850741334568,15.289198992164357,68.37233075874603,22.49928696573361,42.38786000985846,5522.0,5.657484793036942,78.31864889186531,21.08112716886217,8.02722947127111,39.51599652606624,0
61.9197948009668,16.670649778273454,71.31305862748069,30.39899283362386,44.49840482098546,6278.0,6.245897027103067,38.207531763399416,-0.6760087317794521,8.258992682508339,22.61373035566584,0
66.18077421744768,16.87610198427136,79.15069889019338,24.078584834085373,42.06269791752504,6030.0,3.352085872159992,56.28760142034478,0.3745716648942455,9.314089908837031,30.613205881314236,0
62.893653005935136,4.676061949106121,74.06410209124775,6.580238262088297,47.31230930531176,1878.0,4.49180967930857,64.4332093599876,-0.0706322765959951,8.596184963500358,33.245373260923344,0
67.03623747108712,17.801854024336944,78.66138312886766,22.14369509857221,53.6511619296795,7739.0,7.087673611111112,63.88697868209214,-4.544865527112514,8.122006490264717,33.37693912056177,0
65.50094928912014,11.54552494744994,77.63996495507722,12.39812768788462,52.16412742382271,5218.0,10.533521872825622,75.99739985374178,6.924681286946649,7.368868879335332,35.971837488457986,0
59.376105672838776,11.773761048763532,68.99883505790447,53.606149672168215,57.93607411030237,2371.0,7.080696202531646,106.67142347484835,1.807158338703064,5.1375692325528695,44.1180701401076,0
64.6867104598282,26.746865601687304,75.02051101734646,103.05429864253392,71.4449157272017,6848.0,16.063057856546585,152.42656899344934,3.0984780920049486,4.3121071719257325,52.44167875879005,0
80.47301530475252,16.947031836507715,95.65159574468083,78.28153095299255,89.00244994926872,6095.0,19.18219715546837,132.8109696376102,12.760910815939278,3.030797604086762,46.5416120171249,0
74.64719251572438,21.612499704972976,87.61709783485327,103.05429864253392,91.09849706508416,9157.0,24.76731222939514,263.29479768786126,15.095647009329603,2.473759509373111,63.53608978907308,0
68.9790878925843,19.84934929335869,78.00968685002836,103.05429864253392,94.6009348267043,10646.0,28.06420233463035,348.28022455918403,21.901137414263903,1.9679449168541103,69.14719111032719,0
64.35465703410237,24.41192003017729,72.59354188573431,103.05429864253392,90.87730364194825,16179.0,28.06420233463035,421.2493745979559,28.6321545109798,1.7412538454175013,71.43072619569986,0
62.43431992018623,3.004154682007031,71.01142295181178,13.371266002844951,54.98799133032628,564.0,0.6984360379628393,87.94451172520093,0.4146936854798388,4.639064094954271,40.56880089039892,0
23.60213856092671,-29.89673550966023,25.975623550704142,-36.74088520504903,22.2596180459452,-8184.0,-18.544476301723837,442.6801631666415,71.99711236012995,4.973126722362077,75.41759465478842,0
75.38494100216943,22.28539341615779,75.95361855257897,65.47066707908031,85.75814121471137,6350.0,21.685722786585625,230.0586073308831,71.99711236012995,2.6177497661315288,69.43959549750195,0
51.39656950042178,-3.852466490380232,52.87722089631397,-19.257064721969005,74.78094848453854,-845.0,0.1563564928035921,198.8182559087205,-11.722747246132544,3.2571377840438545,62.76294705260646,1
